Text,Speaker,Episode,Season,Show,sentiment_score,sentiment_label,mapped,bracket,accumulative_sentiment,average_sentiment
"  You look lovely tonight, Lady Stark. Widowhood becomes you. (Catelyn grabs a large rock from the ground)  Your bed must be lonely. ls that why you came? l'm not at my best, but l think l could be of service. You slip out of that gown and we'll see if l'm up to it. (She marches towards him and hits the rock against his forehead)   Oh, l do like a violent woman.",Jaime Lannister,e10-Fire and Blood,season-01,Game-of-Thrones,0.6477068066596985,NEGATIVE,jaime lannister,,-0.6477068066596985,-1.0
"  l will kill you tonight, Ser. Pack your head in a box and send it to your sister.",Catelyn Stark,e10-Fire and Blood,season-01,Game-of-Thrones,1.2633782625198364,NEGATIVE,catelyn stark,,-12.77169668674469,-0.6666666666666666
"  Let me show you how. Hit me again, over the ear. And again and again. You're stronger than you look, it shouldn't take long.",Jaime Lannister,e10-Fire and Blood,season-01,Game-of-Thrones,2.076491594314575,POSITIVE,jaime lannister,,1.4287847876548767,0.0
"  That is what you want the world to believe, isn't it? That you don't fear death.",Catelyn Stark,e10-Fire and Blood,season-01,Game-of-Thrones,3.154003858566284,POSITIVE,catelyn stark,,-9.617692828178406,-0.42857142857142855
"  But l don't, my lady. The dark is coming for all of us. Why cry about it?",Jaime Lannister,e10-Fire and Blood,season-01,Game-of-Thrones,1.86170494556427,NEGATIVE,jaime lannister,,-0.4329201579093933,-0.3333333333333333
"  Because you are going to the deepest of the seven hells, if the gods are just.",Catelyn Stark,e10-Fire and Blood,season-01,Game-of-Thrones,2.1341254711151123,NEGATIVE,catelyn stark,,-11.751818299293518,-0.5
  What gods are those? The trees your husband prayed to? Where were the trees when his head was getting chopped off? lf your gods are real and if they are just why is the world so full of injustice?,Jaime Lannister,e10-Fire and Blood,season-01,Game-of-Thrones,3.2069315910339355,NEGATIVE,jaime lannister,,-3.639851748943329,-0.5
  Because of men like you.,Catelyn Stark,e10-Fire and Blood,season-01,Game-of-Thrones,2.5276637077331543,POSITIVE,catelyn stark,,-9.224154591560364,-0.3333333333333333
  There are no men like me. Only me.,Jaime Lannister,e10-Fire and Blood,season-01,Game-of-Thrones,1.484169602394104,NEGATIVE,jaime lannister,,-5.124021351337433,-0.6
  My son Bran. How did he come to fall from that tower?,Catelyn Stark,e10-Fire and Blood,season-01,Game-of-Thrones,2.542555332183838,NEGATIVE,catelyn stark,,-11.766709923744202,-0.4
  l pushed him out the window.,Jaime Lannister,e10-Fire and Blood,season-01,Game-of-Thrones,2.192662477493286,NEGATIVE,jaime lannister,,-7.316683828830719,-0.6666666666666666
  Why?,Catelyn Stark,e10-Fire and Blood,season-01,Game-of-Thrones,3.18596625328064,NEGATIVE,catelyn stark,,-14.952676177024841,-0.45454545454545453
  I hoped the fall would kill him.,Jaime Lannister,e10-Fire and Blood,season-01,Game-of-Thrones,3.529260396957397,NEGATIVE,jaime lannister,,-10.845944225788116,-0.7142857142857143
  Why?,Catelyn Stark,e10-Fire and Blood,season-01,Game-of-Thrones,3.18596625328064,NEGATIVE,catelyn stark,,-18.13864243030548,-0.5
  You should get some sleep. lt's going to be a long war. (Catelyn drops the rock and goes away),Jaime Lannister,e10-Fire and Blood,season-01,Game-of-Thrones,3.948685884475708,NEGATIVE,jaime lannister,,-14.794630110263824,-0.75
"  l can't believe we're actually at war. Was it this exciting last time, when you were young? What does it say? Have we captured Robb Stark yet? What's our next move?",Lancel Lannister,e10-Fire and Blood,season-01,Game-of-Thrones,1.7275739908218384,NEGATIVE,lancel lannister,,-1.7275739908218384,-1.0
  Stop talking. Get back into bed.,Cersei Lannister,e10-Fire and Blood,season-01,Game-of-Thrones,3.592352867126465,NEGATIVE,cersei lannister,,-3.592352867126465,-1.0
  They have my son.,Tywin Lannister,e10-Fire and Blood,season-01,Game-of-Thrones,3.70997166633606,POSITIVE,tywin lannister,,3.70997166633606,1.0
  The Stark boy appears to be less green than we'd hoped.,Tyrion Lannister,e10-Fire and Blood,season-01,Game-of-Thrones,4.467401027679443,NEGATIVE,tyrion lannister,,-4.467401027679443,-1.0
  l've heard his wolf killed a dozen men and as many horses.,Leo Lefford,e10-Fire and Blood,season-01,Game-of-Thrones,2.206754446029663,NEGATIVE,leo lefford,,-2.206754446029663,-1.0
  ls it true about Stannis and Renly?,Addam Marbrand,e10-Fire and Blood,season-01,Game-of-Thrones,0.6067958474159241,NEGATIVE,addam marbrand,,-0.6067958474159241,-1.0
"  Both Baratheon brothers have taken up against us. Jaime captured, his armies scattered. lt's a catastrophe. Perhaps we should sue for peace.",Kevan Lannister,e10-Fire and Blood,season-01,Game-of-Thrones,3.383735656738281,NEGATIVE,kevan lannister,,-3.383735656738281,-1.0
  There's your peace. Joffrey saw to that when he decided to remove Ned Stark's head. You'll have an easier time drinking from that cup than you will bringing Robb Stark to the table now. He's winning – in case you hadn't noticed.,Tyrion Lannister,e10-Fire and Blood,season-01,Game-of-Thrones,3.196983575820923,POSITIVE,tyrion lannister,,-1.2704174518585205,0.0
  l'm told we still have his sisters.,Kevan Lannister,e10-Fire and Blood,season-01,Game-of-Thrones,0.094494991004467,POSITIVE,kevan lannister,,-3.289240665733814,0.0
  The first order of business is ransoming Ser Jaime.,Leo Lefford,e10-Fire and Blood,season-01,Game-of-Thrones,2.247602701187134,NEGATIVE,leo lefford,,-4.454357147216797,-1.0
 Kevan Lannister:  First we must return to Casterly Rock to raise –,Addam Marbrand,e10-Fire and Blood,season-01,Game-of-Thrones,0.091189295053482,NEGATIVE,addam marbrand,,-0.6979851424694061,-1.0
"  (shouting)  They have my son! Get out, all of you. (to Tyrion) Not you. You were right about Eddard Stark. lf he were alive, we could have used him to broker a peace with Winterfell and Riverrun, which would have given us more time to deal with Robert's brothers. But now – madness. Madness and stupidity. l always thought you were a stunted fool. Perhaps l was wrong. ",Tywin Lannister,e10-Fire and Blood,season-01,Game-of-Thrones,2.955084085464477,NEGATIVE,tywin lannister,,0.7548875808715829,0.0
"  Half wrong. l'm new to strategy, but unless we want to be surrounded by three armies, it appears we can't stay here.",Tyrion Lannister,e10-Fire and Blood,season-01,Game-of-Thrones,3.648137807846069,NEGATIVE,tyrion lannister,,-4.91855525970459,-0.3333333333333333
  No one will stay here. Ser Gregor will head out with 500 riders and set the Riverland on fire from God's Eye to the Red Fork. The rest of us will regroup at Harrenhal. And you will go to King's Landing.,Tywin Lannister,e10-Fire and Blood,season-01,Game-of-Thrones,1.956392765045166,POSITIVE,tywin lannister,,2.711280345916749,0.3333333333333333
  And do what?,Tyrion Lannister,e10-Fire and Blood,season-01,Game-of-Thrones,2.2317442893981934,NEGATIVE,tyrion lannister,,-7.150299549102783,-0.5
"  Rule. You will serve as Hand of the King in my stead. You will bring that boy king to heel, and his mother too, if needs be. And if you get so much as a whiff of treason from any of the rest – Baelish, Varys, Pycelle…",Tywin Lannister,e10-Fire and Blood,season-01,Game-of-Thrones,1.845608115196228,NEGATIVE,tywin lannister,,0.8656722307205209,0.0
"  Heads, spikes, walls. Why not my uncle? Why not anyone? Why me?",Tyrion Lannister,e10-Fire and Blood,season-01,Game-of-Thrones,3.18843960762024,NEGATIVE,tyrion lannister,,-10.338739156723022,-0.6
"  You're my son. Oh, one more thing. You will not take that whore to court. Do you understand?",Tywin Lannister,e10-Fire and Blood,season-01,Game-of-Thrones,0.2527672052383423,NEGATIVE,tywin lannister,,0.6129050254821786,-0.2
  Ser Jorah?,Daenerys Targaryen,e10-Fire and Blood,season-01,Game-of-Thrones,1.7872391939163208,NEGATIVE,daenerys targaryen,,-1.7872391939163208,-1.0
"  Gently, gently.",Jorah Mormont,e10-Fire and Blood,season-01,Game-of-Thrones,4.044048309326172,POSITIVE,jorah mormont,,4.044048309326172,1.0
  My son – where is he? l want him. Where is he?,Daenerys Targaryen,e10-Fire and Blood,season-01,Game-of-Thrones,3.0572688579559326,NEGATIVE,daenerys targaryen,,-4.844508051872253,-1.0
  The boy did not live.,Jorah Mormont,e10-Fire and Blood,season-01,Game-of-Thrones,4.091960430145264,NEGATIVE,jorah mormont,,-0.0479121208190918,0.0
  Tell me.,Daenerys Targaryen,e10-Fire and Blood,season-01,Game-of-Thrones,1.957653880119324,POSITIVE,daenerys targaryen,,-2.8868541717529297,-0.3333333333333333
  What is there to tell?,Jorah Mormont,e10-Fire and Blood,season-01,Game-of-Thrones,2.2367193698883057,NEGATIVE,jorah mormont,,-2.2846314907073975,-0.3333333333333333
  How did my son die?,Daenerys Targaryen,e10-Fire and Blood,season-01,Game-of-Thrones,2.8842251300811768,NEGATIVE,daenerys targaryen,,-5.7710793018341064,-0.5
"  He never lived, my princess. The women say –",Jorah Mormont,e10-Fire and Blood,season-01,Game-of-Thrones,0.4458422362804413,POSITIVE,jorah mormont,,-1.8387892544269562,0.0
  What do the women say?,Daenerys Targaryen,e10-Fire and Blood,season-01,Game-of-Thrones,2.2293407917022705,NEGATIVE,daenerys targaryen,,-8.000420093536377,-0.6
  They say the child was –,Jorah Mormont,e10-Fire and Blood,season-01,Game-of-Thrones,1.207952618598938,NEGATIVE,jorah mormont,,-3.046741873025894,-0.2
"  (entering the tent) Monstrous, twisted. l pulled him out myself. He was scaled like a lizard, blind, with leather wings like the wings of a bat. When l touched him the skin fell from his bones. Inside he was full of graveworms. l warned you that only death can pay for life. You knew the price.",Mirri Maz Duur,e10-Fire and Blood,season-01,Game-of-Thrones,2.451338052749634,NEGATIVE,mirri maz duur,,-2.451338052749634,-1.0
  Where is Khal Drogo? Show him to me. Show me what l bought with my son's life.,Daenerys Targaryen,e10-Fire and Blood,season-01,Game-of-Thrones,1.2979227304458618,NEGATIVE,daenerys targaryen,,-9.298342823982239,-0.6666666666666666
"  As you command, lady. Come. l will take you to him.",Mirri Maz Duur,e10-Fire and Blood,season-01,Game-of-Thrones,3.318249225616455,POSITIVE,mirri maz duur,,0.8669111728668213,0.0
  Time enough for that later –,Jorah Mormont,e10-Fire and Blood,season-01,Game-of-Thrones,1.098210096359253,POSITIVE,jorah mormont,,-1.9485317766666412,0.0
  l want to see him now.,Daenerys Targaryen,e10-Fire and Blood,season-01,Game-of-Thrones,3.864723443984986,POSITIVE,daenerys targaryen,,-5.433619379997253,-0.42857142857142855
  The khalasar is gone.,Daenerys Targaryen,e10-Fire and Blood,season-01,Game-of-Thrones,4.071878433227539,NEGATIVE,daenerys targaryen,,-9.505497813224792,-0.5
"  A khal who cannot ride is no khal. The Dothraki follow only the strong. l'm sorry, my Princess.",Jorah Mormont,e10-Fire and Blood,season-01,Game-of-Thrones,3.1077640056610107,NEGATIVE,jorah mormont,,-5.056295782327652,-0.14285714285714285
"  Drogo! (in Dothraki) My sun and stars. (in the Common Tongue, to the rest) Why is he out here alone?",Daenerys Targaryen,e10-Fire and Blood,season-01,Game-of-Thrones,2.579995393753052,NEGATIVE,daenerys targaryen,,-12.085493206977844,-0.5555555555555556
"  He seems to like the warmth, Princess.",Jorah Mormont,e10-Fire and Blood,season-01,Game-of-Thrones,4.35585880279541,POSITIVE,jorah mormont,,-0.7004369795322418,0.0
"  He lives. You asked for life, you paid for life.",Mirri Maz Duur,e10-Fire and Blood,season-01,Game-of-Thrones,0.7925024032592773,POSITIVE,mirri maz duur,,1.6594135761260986,0.3333333333333333
  (looking at Drogo’s catatonic expression) This is not life. When will he be as he was?,Daenerys Targaryen,e10-Fire and Blood,season-01,Game-of-Thrones,3.741430282592773,NEGATIVE,daenerys targaryen,,-15.826923489570618,-0.6
"  When the sun rises in the west, sets in the east. When the seas go dry. When the mountains blow in the wind like leaves.",Mirri Maz Duur,e10-Fire and Blood,season-01,Game-of-Thrones,1.158939242362976,NEGATIVE,mirri maz duur,,0.5004743337631226,0.0
  Leave us.,Daenerys Targaryen,e10-Fire and Blood,season-01,Game-of-Thrones,2.7275335788726807,NEGATIVE,daenerys targaryen,,-18.5544570684433,-0.6363636363636364
  l don't want you alone with this sorceress.,Jorah Mormont,e10-Fire and Blood,season-01,Game-of-Thrones,2.9177067279815674,NEGATIVE,jorah mormont,,-3.618143707513809,-0.1111111111111111
  l have nothing more to fear from this woman. Go.,Daenerys Targaryen,e10-Fire and Blood,season-01,Game-of-Thrones,2.522434711456299,POSITIVE,daenerys targaryen,,-16.032022356987,-0.5
  You knew what l was buying and you knew the price.,Daenerys Targaryen,e10-Fire and Blood,season-01,Game-of-Thrones,2.7516894340515137,POSITIVE,daenerys targaryen,,-13.280332922935486,-0.38461538461538464
  lt was wrong of them to burn my temple. lt angered the Great Shepherd.,Mirri Maz Duur,e10-Fire and Blood,season-01,Game-of-Thrones,2.706162214279175,NEGATIVE,mirri maz duur,,-2.2056878805160522,-0.2
  This is not God's work. My child was innocent.,Daenerys Targaryen,e10-Fire and Blood,season-01,Game-of-Thrones,3.368109941482544,NEGATIVE,daenerys targaryen,,-16.64844286441803,-0.42857142857142855
  lnnocent? He would have been The Stallion Who Mounts The World. Now he will burn no cities. Now his khalasar will trample no nations into dust.,Mirri Maz Duur,e10-Fire and Blood,season-01,Game-of-Thrones,1.4964243173599243,NEGATIVE,mirri maz duur,,-3.7021121978759766,-0.3333333333333333
  l spoke for you. l saved you.,Daenerys Targaryen,e10-Fire and Blood,season-01,Game-of-Thrones,4.298563957214356,POSITIVE,daenerys targaryen,,-12.349878907203674,-0.3333333333333333
"  Saved me? Three of those riders had already raped me before you saved me, girl. l saw my god's house burn, there where l had healed men and women beyond counting. ln the streets l saw piles of heads, the head of the baker who makes my bread, the head of a young boy that l had cured of fever just three moons past. So tell me again exactly what it was that you saved?",Mirri Maz Duur,e10-Fire and Blood,season-01,Game-of-Thrones,2.9544599056243896,NEGATIVE,mirri maz duur,,-6.656572103500366,-0.42857142857142855
  Your life.,Daenerys Targaryen,e10-Fire and Blood,season-01,Game-of-Thrones,3.201328992843628,POSITIVE,daenerys targaryen,,-9.148549914360046,-0.25
  Why don't you take a look at your khal. Then you will see exactly what life is worth when all the rest has gone.,Mirri Maz Duur,e10-Fire and Blood,season-01,Game-of-Thrones,4.095118522644043,POSITIVE,mirri maz duur,,-2.5614535808563232,-0.25
  You can't!,Samwell Tarly,e10-Fire and Blood,season-01,Game-of-Thrones,3.0393311977386475,NEGATIVE,samwell tarly,,-3.0393311977386475,-1.0
"  Get out of my way, Sam.",Jon Snow,e10-Fire and Blood,season-01,Game-of-Thrones,1.4265599250793457,NEGATIVE,jon snow,,-1.4265599250793457,-1.0
  They'll put out the word. They'll send out ravens. People will come after you. Do you know what happens to deserters?,Samwell Tarly,e10-Fire and Blood,season-01,Game-of-Thrones,2.384235382080078,NEGATIVE,samwell tarly,,-5.423566579818726,-1.0
  Better than you do.,Jon Snow,e10-Fire and Blood,season-01,Game-of-Thrones,4.272031784057617,POSITIVE,jon snow,,2.8454718589782715,0.0
  What are you going to do?,Samwell Tarly,e10-Fire and Blood,season-01,Game-of-Thrones,0.5179687142372131,NEGATIVE,samwell tarly,,-5.941535294055939,-1.0
  l'm gonna find my brother and put a sword through King Joffrey's throat. (gets on horseback),Jon Snow,e10-Fire and Blood,season-01,Game-of-Thrones,0.6549292206764221,NEGATIVE,jon snow,,2.1905426383018494,-0.3333333333333333
  You can't leave us now. We need you here.,Samwell Tarly,e10-Fire and Blood,season-01,Game-of-Thrones,2.475624322891236,POSITIVE,samwell tarly,,-3.465910971164703,-0.5
  Move.,Jon Snow,e10-Fire and Blood,season-01,Game-of-Thrones,4.195241928100586,POSITIVE,jon snow,,6.385784566402435,0.0
  l won't let you go.,Samwell Tarly,e10-Fire and Blood,season-01,Game-of-Thrones,2.1160473823547363,POSITIVE,samwell tarly,,-1.3498635888099666,-0.2
  Move.,Jon Snow,e10-Fire and Blood,season-01,Game-of-Thrones,4.195241928100586,POSITIVE,jon snow,,10.581026494503021,0.2
  No.,Samwell Tarly,e10-Fire and Blood,season-01,Game-of-Thrones,3.2377028465271,NEGATIVE,samwell tarly,,-4.587566435337067,-0.3333333333333333
  Hyah!,Jon Snow,e10-Fire and Blood,season-01,Game-of-Thrones,2.225466251373291,POSITIVE,jon snow,,12.806492745876312,0.3333333333333333
  Hand of the King?,Shae,e10-Fire and Blood,season-01,Game-of-Thrones,1.9631547927856443,POSITIVE,shae,,1.9631547927856443,1.0
  So it would seem.,Tyrion Lannister,e10-Fire and Blood,season-01,Game-of-Thrones,0.7490100264549255,NEGATIVE,tyrion lannister,,-11.087749183177948,-0.6666666666666666
  And your father said you couldn't take anyone with you to King's Landing?,Shae,e10-Fire and Blood,season-01,Game-of-Thrones,2.8426942825317383,NEGATIVE,shae,,-0.879539489746094,0.0
"  No, he said l couldn't take  you with me to King's Landing. He was very specific on that point.",Tyrion Lannister,e10-Fire and Blood,season-01,Game-of-Thrones,1.6408183574676514,POSITIVE,tyrion lannister,,-9.446930825710297,-0.42857142857142855
  He knew my name?,Shae,e10-Fire and Blood,season-01,Game-of-Thrones,2.164130449295044,NEGATIVE,shae,,-3.0436699390411377,-0.3333333333333333
  What?,Tyrion Lannister,e10-Fire and Blood,season-01,Game-of-Thrones,2.787653684616089,NEGATIVE,tyrion lannister,,-12.234584510326385,-0.5
"  He said, ""Don't bring Shae with you to King's Landing""?",Shae,e10-Fire and Blood,season-01,Game-of-Thrones,3.250673532485962,NEGATIVE,shae,,-6.2943434715271,-0.5
