Text,Speaker,Episode,Season,Show,sentiment_score,sentiment_label,mapped,bracket
" And Lady Stark is not your mother. Making you a bastard. Let me give you some advice, bastard. Never forget what you are. The rest of the world will not. Wear it like armor. Then it can never be used to hurt you.",TYRION,e1-Winter is Coming,season-01,Game-of-Thrones,2.0568439960479736,POSITIVE,tyrion lannister,
 What the hell do you know about being a bastard?,JON,e1-Winter is Coming,season-01,Game-of-Thrones,3.438260316848755,NEGATIVE,jon snow,
 All dwarves are bastards in their fathers’ eyes.,TYRION,e1-Winter is Coming,season-01,Game-of-Thrones,3.1321399211883545,NEGATIVE,tyrion lannister,
" Of course I did. Just a lad. But he was tough, Ned. A true Ranger.",BENJEN,e1-Winter is Coming,season-01,Game-of-Thrones,2.854541540145874,POSITIVE,benjen stark,
 The two he was with are still missing.,BENJEN,e1-Winter is Coming,season-01,Game-of-Thrones,3.925774574279785,NEGATIVE,benjen stark,
 Maybe. Direwolves south of the wall. Talk of the Walkers. My brother might be the next Hand to the king. Winter is coming.,BENJEN,e1-Winter is Coming,season-01,Game-of-Thrones,1.0717802047729492,POSITIVE,benjen stark,
 Uncle Benjen.,ROBB,e1-Winter is Coming,season-01,Game-of-Thrones,3.0240397453308105,POSITIVE,robb stark,
 Robb boy. How are ye?,BENJEN,e1-Winter is Coming,season-01,Game-of-Thrones,2.839533805847168,NEGATIVE,benjen stark,
 I’m good.,ROBB,e1-Winter is Coming,season-01,Game-of-Thrones,4.593326091766357,POSITIVE,robb stark,
 Yes. Lovely country.,CERSEI,e1-Winter is Coming,season-01,Game-of-Thrones,4.638543605804443,POSITIVE,cersei lannister,
" I’m sure it’s very grim, after Kings Landing. I remember how scared I was when Ned brought me up here for the first time.",CATELYN,e1-Winter is Coming,season-01,Game-of-Thrones,2.916759729385376,NEGATIVE,catelyn stark,
" Hello, little dove. But you are a beauty. How old are you?",CERSEI,e1-Winter is Coming,season-01,Game-of-Thrones,2.7529988288879395,POSITIVE,cersei lannister,
" Thirteen, Your Grace.",SANSA,e1-Winter is Coming,season-01,Game-of-Thrones,4.021341323852539,POSITIVE,sansa stark,
 You’re tall. Still growing?,CERSEI,e1-Winter is Coming,season-01,Game-of-Thrones,4.185790061950684,POSITIVE,cersei lannister,
" I think so, Your Grace.",SANSA,e1-Winter is Coming,season-01,Game-of-Thrones,4.276110649108887,POSITIVE,sansa stark,
 And have you bled yet?,CERSEI,e1-Winter is Coming,season-01,Game-of-Thrones,1.6860451698303225,NEGATIVE,cersei lannister,
" No, Your Grace.",SANSA (discomfited),e1-Winter is Coming,season-01,Game-of-Thrones,1.9451431035995483,NEGATIVE,sansa stark,discomfited
 And your dress. Did you make it?,CERSEI,e1-Winter is Coming,season-01,Game-of-Thrones,0.4777539372444153,POSITIVE,cersei lannister,
 Such talent. You must make something for me.,CERSEI,e1-Winter is Coming,season-01,Game-of-Thrones,3.4649698734283447,POSITIVE,cersei lannister,
 I hear we might share a grandchild someday.,CERSEI (to CATELYN),e1-Winter is Coming,season-01,Game-of-Thrones,3.3296287059783936,POSITIVE,cersei lannister,to CATELYN
 I hear the same.,CATELYN,e1-Winter is Coming,season-01,Game-of-Thrones,0.8923516869544983,NEGATIVE,catelyn stark,
 Your daughter will do well in the capital. Such a beauty shouldn’t stay hidden up here forever.,CERSEI,e1-Winter is Coming,season-01,Game-of-Thrones,2.665203332901001,POSITIVE,cersei lannister,
 I hear we might be neighbors soon. I hope it’s true.,JAIME,e1-Winter is Coming,season-01,Game-of-Thrones,4.416994571685791,POSITIVE,jaime lannister,
" I’m sure we’ll have a tournament to celebrate the new title, if you accept. It would be good to have you in the field. The competition has become a bit stale.",JAIME,e1-Winter is Coming,season-01,Game-of-Thrones,4.476795196533203,NEGATIVE,jaime lannister,
 No? Getting a little old for it?,JAIME,e1-Winter is Coming,season-01,Game-of-Thrones,4.1966071128845215,NEGATIVE,jaime lannister,
 Well said.,JAIME,e1-Winter is Coming,season-01,Game-of-Thrones,4.460831642150879,POSITIVE,jaime lannister,
 Arya!,SANSA,e1-Winter is Coming,season-01,Game-of-Thrones,1.1418474912643433,POSITIVE,sansa stark,
 Time for bed.,ROBB,e1-Winter is Coming,season-01,Game-of-Thrones,2.9884657859802246,NEGATIVE,robb stark,
 I won’t let him take you.,CATELYN,e1-Winter is Coming,season-01,Game-of-Thrones,2.199918270111084,POSITIVE,catelyn stark,
" I’ll say, ‘Listen, fat man, you are not taking my husband anywhere. He belongs to me now.’",CATELYN,e1-Winter is Coming,season-01,Game-of-Thrones,3.650467157363892,NEGATIVE,catelyn stark,
 He only stops eating when it’s time for a drink.,CATELYN,e1-Winter is Coming,season-01,Game-of-Thrones,2.699627637863159,NEGATIVE,catelyn stark,
" Pardon, my lord, my lady. A rider in the night from your sister.",LUWIN,e1-Winter is Coming,season-01,Game-of-Thrones,2.1184966564178467,POSITIVE,luwin,
 This was sent from the Eyrie. What’s she doing at the Eyrie? She hasn’t been back there since her wedding.,CATELYN,e1-Winter is Coming,season-01,Game-of-Thrones,3.2150256633758545,NEGATIVE,catelyn stark,
 She’s fled the capital. She says Jon Arryn was murdered. By the Lannisters. She says the king is in danger.,CATELYN,e1-Winter is Coming,season-01,Game-of-Thrones,2.9360105991363525,NEGATIVE,catelyn stark,
" Lysa’s head would be on a spike right now if the wrong people had found that letter. Do you think she would risk her life, her son’s life, if she wasn’t certain her husband was murdered?",CATELYN,e1-Winter is Coming,season-01,Game-of-Thrones,3.057029485702514,NEGATIVE,catelyn stark,
" If this news is true, and the Lannisters conspire against the throne, who but you can protect the king?",LUWIN,e1-Winter is Coming,season-01,Game-of-Thrones,2.670583963394165,NEGATIVE,luwin,
 They murdered the last Hand. Now you want Ned to take the job.,CATELYN,e1-Winter is Coming,season-01,Game-of-Thrones,2.3362629413604736,POSITIVE,catelyn stark,
" The king rode for a month to ask Lord Stark’s help. He’s the only one he trusts. You swore the king an oath, my lord.",LUWIN,e1-Winter is Coming,season-01,Game-of-Thrones,1.0727907419204712,NEGATIVE,luwin,
 He spent half his life fighting Robert’s wars. He owes him nothing. (To NED) Your father and brother rode south once on a king’s demand.,CATELYN,e1-Winter is Coming,season-01,Game-of-Thrones,3.290764093399048,NEGATIVE,catelyn stark,
 A different time. Different king.,LUWIN,e1-Winter is Coming,season-01,Game-of-Thrones,3.35709547996521,POSITIVE,luwin,
 When do I meet with the Khal? We need to begin planning the invasion.,VISERYS,e1-Winter is Coming,season-01,Game-of-Thrones,3.451423168182373,NEGATIVE,viserys targaryen,
" If Khal Drogo has promised you a crown, you shall have it.",ILLYRIO,e1-Winter is Coming,season-01,Game-of-Thrones,2.520901918411255,POSITIVE,illyrio mopatis,
 When?,VISERYS,e1-Winter is Coming,season-01,Game-of-Thrones,2.290752649307251,NEGATIVE,viserys targaryen,
 When their omens favor war.,ILLYRIO,e1-Winter is Coming,season-01,Game-of-Thrones,0.8159345984458923,NEGATIVE,illyrio mopatis,
 I piss on Dothraki omens. I waited 17 years to get my throne back.,VISERYS,e1-Winter is Coming,season-01,Game-of-Thrones,4.027895450592041,NEGATIVE,viserys targaryen,
 A Dothraki wedding without at least three deaths is considered a dull affair.,ILLYRIO,e1-Winter is Coming,season-01,Game-of-Thrones,4.009066104888916,NEGATIVE,illyrio mopatis,
 A small gift for the new Khaleesi. Songs and histories from the Seven Kingdoms.,JORAH,e1-Winter is Coming,season-01,Game-of-Thrones,3.292209386825561,POSITIVE,jorah mormont,
" Thank you, ser. Are you from my country?",DAENERYS,e1-Winter is Coming,season-01,Game-of-Thrones,4.177148818969727,POSITIVE,daenerys targaryen,
" Ser Jorah Mormont of Bear Island. I served your father for many years. Gods be good, I hope to always serve the rightful king.",JORAH,e1-Winter is Coming,season-01,Game-of-Thrones,4.081248760223389,POSITIVE,jorah mormont,
" Dragons’ eggs, Daenerys. From the Shadow Lands beyond Asshai. The ages have turned them to stone, but they will always be beautiful.",ILLYRIO,e1-Winter is Coming,season-01,Game-of-Thrones,4.054439544677734,POSITIVE,illyrio mopatis,
" Thank you, Magister.",DAENERYS,e1-Winter is Coming,season-01,Game-of-Thrones,4.505523681640625,POSITIVE,daenerys targaryen,
" She’s beautiful. … Ser Jorah, I don’t know how to say ‘thank you’ in Dothraki.",DAENERYS,e1-Winter is Coming,season-01,Game-of-Thrones,4.256129741668701,POSITIVE,daenerys targaryen,
 There is no word for ‘thank you’ in Dothraki.,JORAH,e1-Winter is Coming,season-01,Game-of-Thrones,3.802222967147827,NEGATIVE,jorah mormont,
 Make him happy.,VISERYS,e1-Winter is Coming,season-01,Game-of-Thrones,4.718658447265625,POSITIVE,viserys targaryen,
 Do you know the Common Tongue?,DAENERYS,e1-Winter is Coming,season-01,Game-of-Thrones,2.2417221069335938,NEGATIVE,daenerys targaryen,
 Is ‘no’ the only word that you know?,DAENERYS,e1-Winter is Coming,season-01,Game-of-Thrones,4.24653959274292,NEGATIVE,daenerys targaryen,
" If I get through this without squirting from one end or the other, it will be a miracle.",TYRION,e1-Winter is Coming,season-01,Game-of-Thrones,4.355245590209961,POSITIVE,tyrion lannister,
 The greatest in the land. My spear never misses.,TYRION,e1-Winter is Coming,season-01,Game-of-Thrones,4.43106746673584,POSITIVE,tyrion lannister,
 Are you as good with a spear as you used to be?,ROBERT,e1-Winter is Coming,season-01,Game-of-Thrones,3.178831100463867,POSITIVE,robert baratheon,
 I know what I’m putting you through. Thank you for saying yes. I only ask you because I need you. You’re a loyal friend. You hear me? A loyal friend. The last one I’ve got.,ROBERT,e1-Winter is Coming,season-01,Game-of-Thrones,4.288488388061523,POSITIVE,robert baratheon,
" You will. And I’ll make sure you don’t look so fucking grim all the time. Come on, boys, let’s go kill some boar!",ROBERT,e1-Winter is Coming,season-01,Game-of-Thrones,1.5040333271026611,NEGATIVE,robert baratheon,
" Come on, you.",BRAN,e1-Winter is Coming,season-01,Game-of-Thrones,3.322538375854492,POSITIVE,bran stark,
 Stop. STOP.,CERSEI,e1-Winter is Coming,season-01,Game-of-Thrones,4.245041370391846,NEGATIVE,cersei lannister,
 Are you completely mad?,JAIME,e1-Winter is Coming,season-01,Game-of-Thrones,3.4562103748321533,NEGATIVE,jaime lannister,
 He saw us.,CERSEI,e1-Winter is Coming,season-01,Game-of-Thrones,3.787199258804321,POSITIVE,cersei lannister,
 It’s all right. It’s all right.,JAIME,e1-Winter is Coming,season-01,Game-of-Thrones,4.583713054656982,POSITIVE,jaime lannister,
 He saw us!,CERSEI,e1-Winter is Coming,season-01,Game-of-Thrones,3.853084325790405,POSITIVE,cersei lannister,
" I heard you the first time. (To BRAN) Quite the little climber, aren’t you? How old are you, boy?",JAIME,e1-Winter is Coming,season-01,Game-of-Thrones,1.3034707307815552,NEGATIVE,jaime lannister,
 Ten,BRAN,e1-Winter is Coming,season-01,Game-of-Thrones,2.9308316707611084,POSITIVE,bran stark,
 Ten.,JAIME,e1-Winter is Coming,season-01,Game-of-Thrones,2.5864620208740234,POSITIVE,jaime lannister,
 The things I do for love.,JAIME,e1-Winter is Coming,season-01,Game-of-Thrones,4.35456132888794,POSITIVE,jaime lannister,
"  Look at me. Look at me! Do you remember me now, boy, eh? Remember me? There's a bright boy. You'll be coming with me, boy, and you'll be keeping your mouth shut.",Yoren,e10-Fire and Blood,season-01,Game-of-Thrones,1.5225526094436646,POSITIVE,yoren,
"  Keep your mouth shut, boy. (takes out a knife)",Yoren,e10-Fire and Blood,season-01,Game-of-Thrones,1.9621732234954836,NEGATIVE,yoren,
  l'm not a boy!,Arya Stark,e10-Fire and Blood,season-01,Game-of-Thrones,1.9863455295562744,NEGATIVE,arya stark,
"  You're not a smart boy, is that what you're trying to say? Do you want to live, boy?! (starts cutting Arya’s hair as the screams and shouts from the crowd are heard above) North, boy, we're going north.",Yoren,e10-Fire and Blood,season-01,Game-of-Thrones,3.801748991012573,NEGATIVE,yoren,
"  lt had three eyes. lt told me to come with him, so l did. We went down into the crypts and my father was there.",Bran Stark,e10-Fire and Blood,season-01,Game-of-Thrones,0.3498990535736084,POSITIVE,bran stark,
"  Your father's not down there, little lord. Not for many years yet.",Osha,e10-Fire and Blood,season-01,Game-of-Thrones,2.7181756496429443,NEGATIVE,osha,
  You're afraid. Just like Hodor.,Bran Stark,e10-Fire and Blood,season-01,Game-of-Thrones,2.4234731197357178,NEGATIVE,bran stark,
  l'm not afraid of some hole in the ground.,Osha,e10-Fire and Blood,season-01,Game-of-Thrones,1.1450846195220947,POSITIVE,osha,
  You've lived beyond the Wall. What are you scared of? l'm a crippled boy and l'm willing to go.,Bran Stark,e10-Fire and Blood,season-01,Game-of-Thrones,1.847265720367432,POSITIVE,bran stark,
"  That's my grandfather, Lord Rickard. He was burned alive by the Mad King, Aerys. That's Lyanna, my father's sister. King Robert was supposed to marry her, but Rhaegar Targaryen kidnapped her. Robert started a war to win her back. He killed Rhaegar, but she died anyway. That's where l saw Father.",Bran Stark,e10-Fire and Blood,season-01,Game-of-Thrones,1.841753602027893,NEGATIVE,bran stark,
  You see? He's not here.,Osha,e10-Fire and Blood,season-01,Game-of-Thrones,3.874009847640991,NEGATIVE,osha,
"  Here, Shaggydog.",Rickon Stark,e10-Fire and Blood,season-01,Game-of-Thrones,1.1504392623901367,POSITIVE,rickon stark,
  Rickon!,Bran Stark,e10-Fire and Blood,season-01,Game-of-Thrones,0.4720080494880676,POSITIVE,bran stark,
  That beast is supposed to be chained in the kennels!,Osha,e10-Fire and Blood,season-01,Game-of-Thrones,2.5247483253479004,NEGATIVE,osha,
  He doesn't like chains.,Rickon Stark,e10-Fire and Blood,season-01,Game-of-Thrones,2.6776411533355717,NEGATIVE,rickon stark,
  What are you doing down here? Come back up with us.,Bran Stark,e10-Fire and Blood,season-01,Game-of-Thrones,0.8889854550361633,POSITIVE,bran stark,
"  No, l came to see Father.",Rickon Stark,e10-Fire and Blood,season-01,Game-of-Thrones,2.1571946144104004,NEGATIVE,rickon stark,
  How many times have l told you? He's in King's Landing with Sansa and Arya.,Bran Stark,e10-Fire and Blood,season-01,Game-of-Thrones,2.410332441329956,NEGATIVE,bran stark,
  He was down here. l saw him.,Rickon Stark,e10-Fire and Blood,season-01,Game-of-Thrones,3.174774646759033,POSITIVE,rickon stark,
  Saw him when?,Bran Stark,e10-Fire and Blood,season-01,Game-of-Thrones,0.9894413352012634,NEGATIVE,bran stark,
"  Last night, when l was sleeping. Here, Shaggydog.",Rickon Stark,e10-Fire and Blood,season-01,Game-of-Thrones,0.4999651908874511,POSITIVE,rickon stark,
"  You both miss him. lt's only natural he should be in your thoughts and dreams, but that doesn't mean that –",Osha,e10-Fire and Blood,season-01,Game-of-Thrones,1.5811659097671509,NEGATIVE,osha,
  Robb. Robb! You've ruined your sword.,Catelyn Stark,e10-Fire and Blood,season-01,Game-of-Thrones,4.484568119049072,NEGATIVE,catelyn stark,
  Shh! Shh! Shh!,Catelyn Stark,e10-Fire and Blood,season-01,Game-of-Thrones,2.241459608078003,NEGATIVE,catelyn stark,
  l'll kill them all. Every one of them. l will kill them all.,Robb Stark,e10-Fire and Blood,season-01,Game-of-Thrones,0.7444933652877808,NEGATIVE,robb stark,
  My boy. They have your sisters. We have to get the girls back. And then we will kill them all.,Catelyn Stark,e10-Fire and Blood,season-01,Game-of-Thrones,2.281123638153076,NEGATIVE,catelyn stark,
  (singing),Marillion,e10-Fire and Blood,season-01,Game-of-Thrones,3.455174446105957,POSITIVE,marillion,
  Very amusing. lsn't it a funny song? Thank you for your rendition. l imagine it was even better received at that tavern.,Joffrey Baratheon,e10-Fire and Blood,season-01,Game-of-Thrones,2.449799060821533,POSITIVE,joffrey baratheon,
"  l'm so sorry, Your Grace. l'll never sing it again, l swear.",Marillion,e10-Fire and Blood,season-01,Game-of-Thrones,3.876421451568604,NEGATIVE,marillion,
  Your Grace?,Marillion,e10-Fire and Blood,season-01,Game-of-Thrones,3.1787478923797607,POSITIVE,marillion,
"  Fingers or your tongue? lf you got to keep one, which would it be? Or l could just cut your throat.",Joffrey Baratheon,e10-Fire and Blood,season-01,Game-of-Thrones,3.880527257919312,NEGATIVE,joffrey baratheon,
"  Every man needs hands, Your Grace.",Marillion,e10-Fire and Blood,season-01,Game-of-Thrones,2.775199174880981,POSITIVE,marillion,
  Good. Tongue it is.,Joffrey Baratheon,e10-Fire and Blood,season-01,Game-of-Thrones,4.624012470245361,POSITIVE,joffrey baratheon,
"  Your Grace, please. l won't sing, Your Grace.",Marillion,e10-Fire and Blood,season-01,Game-of-Thrones,3.407203435897827,POSITIVE,marillion,
"  Ser llyn, who better than you to carry out the sentence?",Joffrey Baratheon,e10-Fire and Blood,season-01,Game-of-Thrones,1.994076371192932,NEGATIVE,joffrey baratheon,
"  l beg you! Please, no. No!",Marillion,e10-Fire and Blood,season-01,Game-of-Thrones,2.9353301525115967,NEGATIVE,marillion,
